,video,audio,label,center
18948,speaker151_0002,speaker122_0002,0,45
18949,speaker219_0009,speaker219_0009,1,42
18950,speaker105_0000,speaker121_0003,0,35
18951,speaker078_0001,speaker078_0001,0,1
18952,speaker192_0016,speaker192_0016,1,169
18953,speaker087_0001,speaker087_0001,1,109
18954,speaker331_0002,speaker331_0000,0,27
18955,speaker327_0007,speaker327_0007,0,84
18956,speaker237_0002,speaker237_0002,0,29
18957,speaker133_0002,speaker133_0002,1,22
18958,speaker220_0011,speaker289_0003,0,105
18959,speaker190_0000,speaker190_0000,0,18
18960,speaker320_0000,speaker320_0006,0,129
18961,speaker123_0001,speaker123_0002,0,6
18962,speaker091_0018,speaker091_0018,1,51
18963,speaker038_0024,speaker038_0052,0,28
18964,speaker271_0006,speaker271_0006,1,28
18965,speaker190_0000,speaker190_0000,1,50
18966,speaker104_0003,speaker104_0003,1,69
18967,speaker226_0009,speaker226_0009,1,36
18968,speaker178_0001,speaker178_0002,0,26
18969,speaker183_0001,speaker183_0001,1,63
18970,speaker172_0002,speaker172_0006,0,7
18971,speaker323_0003,speaker157_0003,0,54
18972,speaker038_0034,speaker038_0034,1,34
18973,speaker200_0001,speaker200_0001,1,93
18974,speaker171_0001,speaker171_0006,0,61
18975,speaker053_0001,speaker053_0003,0,41
18976,speaker281_0012,speaker281_0009,0,107
18977,speaker271_0021,speaker271_0021,1,18
18978,speaker067_0001,speaker067_0001,1,136
18979,speaker036_0010,speaker036_0010,0,36
18980,speaker037_0034,speaker037_0034,1,9
18981,speaker239_0004,speaker239_0003,0,66
18982,speaker162_0002,speaker162_0002,0,27
18983,speaker037_0048,speaker037_0048,1,124
18984,speaker067_0001,speaker067_0001,1,13
18985,speaker167_0001,speaker167_0001,1,56
18986,speaker041_0004,speaker041_0030,0,28
18987,speaker030_0021,speaker030_0008,0,69
18988,speaker255_0002,speaker229_0002,0,43
18989,speaker054_0013,speaker054_0023,0,49
18990,speaker037_0010,speaker037_0010,1,65
18991,speaker269_0000,speaker269_0000,1,45
18992,speaker213_0002,speaker213_0002,1,68
18993,speaker161_0009,speaker161_0009,0,29
18994,speaker279_0000,speaker279_0001,0,1
18995,speaker122_0002,speaker122_0002,1,54
18996,speaker142_0001,speaker142_0006,0,39
18997,speaker326_0009,speaker326_0009,1,7
18998,speaker083_0000,speaker101_0001,0,10
18999,speaker244_0000,speaker244_0000,0,19
19000,speaker324_0003,speaker324_0003,1,87
19001,speaker058_0022,speaker058_0022,0,13
19002,speaker209_0002,speaker209_0004,0,53
19003,speaker277_0003,speaker277_0003,0,91
19004,speaker030_0021,speaker284_0003,0,157
19005,speaker030_0016,speaker030_0016,1,24
19006,speaker142_0002,speaker142_0002,1,32
19007,speaker288_0004,speaker288_0004,1,110
19008,speaker192_0008,speaker192_0008,1,102
19009,speaker203_0007,speaker203_0007,1,54
19010,speaker179_0008,speaker179_0008,1,9
19011,speaker323_0004,speaker323_0004,1,6
19012,speaker252_0011,speaker252_0011,1,54
19013,speaker154_0005,speaker154_0005,1,76
19014,speaker137_0003,speaker137_0002,0,45
19015,speaker288_0001,speaker288_0001,1,76
19016,speaker101_0001,speaker101_0002,0,11
19017,speaker332_0002,speaker332_0002,1,74
19018,speaker245_0000,speaker172_0000,0,24
19019,speaker294_0001,speaker294_0001,1,73
19020,speaker307_0001,speaker307_0002,0,99
19021,speaker177_0001,speaker177_0001,1,18
19022,speaker333_0000,speaker333_0002,0,71
19023,speaker053_0001,speaker211_0002,0,88
19024,speaker132_0000,speaker132_0000,1,32
19025,speaker173_0013,speaker034_0021,0,46
19026,speaker294_0001,speaker294_0000,0,71
19027,speaker037_0049,speaker037_0049,0,73
19028,speaker181_0000,speaker181_0000,0,28
19029,speaker140_0000,speaker140_0001,0,16
19030,speaker250_0001,speaker250_0001,1,4
19031,speaker053_0000,speaker053_0000,1,25
19032,speaker156_0001,speaker175_0000,0,128
19033,speaker277_0002,speaker162_0009,0,22
19034,speaker219_0016,speaker219_0005,0,46
19035,speaker312_0003,speaker312_0004,0,21
19036,speaker131_0000,speaker284_0003,0,21
19037,speaker252_0020,speaker252_0020,1,1
19038,speaker308_0006,speaker308_0006,1,2
19039,speaker202_0023,speaker180_0004,0,69
19040,speaker215_0006,speaker215_0006,1,3
19041,speaker266_0000,speaker322_0001,0,24
19042,speaker192_0002,speaker192_0002,1,36
19043,speaker054_0016,speaker054_0009,0,26
19044,speaker170_0000,speaker170_0000,1,27
19045,speaker312_0013,speaker312_0013,1,166
19046,speaker030_0020,speaker030_0020,1,73
19047,speaker151_0002,speaker151_0002,1,42
19048,speaker079_0000,speaker079_0000,0,28
19049,speaker177_0001,speaker177_0001,0,43
19050,speaker327_0006,speaker327_0006,1,115
19051,speaker151_0001,speaker151_0001,1,0
19052,speaker044_0003,speaker044_0003,1,28
19053,speaker054_0019,speaker054_0019,1,37
19054,speaker332_0004,speaker332_0004,0,77
19055,speaker170_0002,speaker170_0001,0,57
19056,speaker259_0003,speaker259_0003,1,43
19057,speaker209_0000,speaker209_0001,0,90
19058,speaker312_0005,speaker312_0005,1,21
19059,speaker245_0001,speaker245_0001,0,58
19060,speaker180_0000,speaker157_0002,0,15
19061,speaker015_0022,speaker015_0022,1,2
19062,speaker186_0003,speaker186_0011,0,28
19063,speaker226_0033,speaker226_0033,1,57
19064,speaker248_0014,speaker099_0005,0,111
19065,speaker085_0000,speaker085_0000,1,66
19066,speaker271_0022,speaker271_0022,0,100
19067,speaker142_0001,speaker332_0003,0,20
19068,speaker237_0003,speaker237_0003,1,19
19069,speaker082_0000,speaker082_0000,1,14
19070,speaker219_0012,speaker219_0000,0,14
19071,speaker251_0011,speaker251_0011,1,4
19072,speaker104_0003,speaker104_0000,0,16
19073,speaker157_0000,speaker157_0000,1,16
19074,speaker087_0001,speaker087_0001,1,17
19075,speaker172_0006,speaker172_0006,0,32
19076,speaker041_0026,speaker041_0017,0,34
19077,speaker107_0002,speaker107_0002,1,8
19078,speaker219_0014,speaker041_0025,0,14
19079,speaker038_0050,speaker038_0052,0,98
19080,speaker178_0001,speaker178_0000,0,63
19081,speaker288_0004,speaker288_0004,1,159
19082,speaker190_0005,speaker190_0002,0,3
19083,speaker216_0004,speaker216_0002,0,4
19084,speaker248_0020,speaker248_0020,1,21
19085,speaker043_0002,speaker070_0004,0,23
19086,speaker162_0003,speaker162_0005,0,27
19087,speaker021_0000,speaker021_0003,0,57
19088,speaker034_0006,speaker277_0003,0,31
19089,speaker091_0003,speaker091_0003,1,72
19090,speaker133_0003,speaker117_0002,0,141
19091,speaker332_0006,speaker332_0006,1,58
19092,speaker037_0000,speaker037_0012,0,10
19093,speaker250_0002,speaker250_0001,0,31
19094,speaker307_0004,speaker307_0004,1,54
19095,speaker294_0001,speaker294_0000,0,75
19096,speaker320_0007,speaker320_0007,1,131
19097,speaker252_0019,speaker252_0019,1,47
19098,speaker129_0000,speaker129_0001,0,1
19099,speaker041_0000,speaker041_0000,0,23
19100,speaker237_0005,speaker237_0001,0,19
19101,speaker323_0008,speaker323_0008,1,23
19102,speaker053_0005,speaker053_0005,1,41
19103,speaker176_0001,speaker084_0000,0,14
19104,speaker053_0000,speaker213_0001,0,31
19105,speaker160_0001,speaker160_0001,0,57
19106,speaker312_0012,speaker312_0012,0,21
19107,speaker085_0000,speaker085_0000,1,27
19108,speaker271_0015,speaker271_0015,1,10
19109,speaker277_0000,speaker277_0000,1,109
19110,speaker284_0003,speaker284_0003,1,101
19111,speaker099_0004,speaker301_0001,0,21
19112,speaker245_0000,speaker245_0000,1,1
19113,speaker325_0008,speaker325_0008,1,26
19114,speaker173_0006,speaker173_0006,1,18
19115,speaker308_0008,speaker104_0004,0,4
19116,speaker008_0010,speaker008_0030,0,7
19117,speaker037_0016,speaker221_0000,0,18
19118,speaker333_0001,speaker333_0001,1,26
19119,speaker245_0000,speaker245_0000,0,6
19120,speaker271_0021,speaker271_0005,0,100
19121,speaker142_0000,speaker142_0000,1,35
19122,speaker323_0005,speaker323_0005,0,12
19123,speaker269_0000,speaker269_0000,1,11
19124,speaker123_0001,speaker123_0001,1,12
19125,speaker153_0008,speaker153_0008,1,79
19126,speaker030_0007,speaker030_0007,1,54
19127,speaker271_0012,speaker271_0012,0,61
19128,speaker170_0004,speaker124_0000,0,32
19129,speaker172_0006,speaker172_0006,0,12
19130,speaker308_0007,speaker308_0007,1,95
19131,speaker096_0005,speaker096_0005,1,114
19132,speaker131_0000,speaker131_0001,0,32
19133,speaker221_0007,speaker221_0007,1,41
19134,speaker213_0000,speaker190_0002,0,16
19135,speaker245_0001,speaker245_0000,0,31
19136,speaker182_0000,speaker215_0004,0,10
19137,speaker307_0004,speaker307_0004,1,28
19138,speaker219_0014,speaker142_0000,0,34
19139,speaker209_0003,speaker209_0003,1,233
19140,speaker030_0008,speaker030_0008,1,7
19141,speaker067_0000,speaker067_0000,0,100
19142,speaker083_0000,speaker083_0000,1,159
19143,speaker248_0014,speaker248_0014,1,41
19144,speaker225_0000,speaker225_0000,0,55
19145,speaker044_0027,speaker044_0018,0,43
19146,speaker281_0015,speaker281_0015,1,13
19147,speaker203_0011,speaker203_0011,1,49
19148,speaker271_0013,speaker271_0013,1,136
19149,speaker142_0000,speaker142_0003,0,14
19150,speaker214_0002,speaker259_0002,0,17
19151,speaker060_0004,speaker060_0004,1,18
19152,speaker087_0001,speaker087_0001,1,2
19153,speaker250_0000,speaker120_0000,0,9
19154,speaker281_0031,speaker281_0033,0,33
19155,speaker276_0012,speaker276_0002,0,128
19156,speaker041_0012,speaker041_0005,0,8
19157,speaker096_0000,speaker096_0000,1,25
19158,speaker038_0011,speaker038_0001,0,61
19159,speaker276_0014,speaker060_0003,0,56
19160,speaker195_0004,speaker195_0004,0,128
19161,speaker271_0019,speaker271_0012,0,33
19162,speaker266_0000,speaker078_0001,0,24
19163,speaker307_0000,speaker307_0000,1,84
19164,speaker202_0001,speaker202_0001,1,74
19165,speaker206_0001,speaker266_0000,0,26
19166,speaker078_0001,speaker067_0001,0,80
19167,speaker211_0000,speaker211_0000,1,29
19168,speaker104_0000,speaker104_0000,0,10
19169,speaker162_0000,speaker157_0002,0,24
19170,speaker202_0023,speaker202_0023,1,128
19171,speaker324_0009,speaker151_0001,0,65
19172,speaker294_0001,speaker294_0000,0,82
19173,speaker202_0020,speaker202_0014,0,68
19174,speaker030_0001,speaker030_0001,1,216
19175,speaker101_0002,speaker101_0000,0,82
19176,speaker222_0010,speaker222_0010,1,14
19177,speaker276_0015,speaker276_0005,0,24
19178,speaker060_0000,speaker060_0000,1,66
19179,speaker200_0001,speaker172_0004,0,51
19180,speaker276_0017,speaker276_0017,0,3
19181,speaker125_0000,speaker125_0000,1,7
19182,speaker320_0001,speaker320_0004,0,57
19183,speaker265_0000,speaker265_0002,0,26
19184,speaker122_0000,speaker122_0000,0,50
19185,speaker265_0001,speaker265_0001,1,89
19186,speaker167_0001,speaker167_0001,1,44
19187,speaker279_0003,speaker279_0003,1,35
19188,speaker130_0004,speaker130_0004,0,88
19189,speaker171_0003,speaker171_0003,1,12
19190,speaker044_0020,speaker044_0020,1,37
19191,speaker108_0000,speaker108_0000,1,16
19192,speaker237_0002,speaker237_0004,0,31
19193,speaker231_0003,speaker231_0003,1,22
19194,speaker294_0001,speaker294_0000,0,23
19195,speaker089_0000,speaker089_0000,1,32
19196,speaker091_0006,speaker091_0006,1,9
19197,speaker130_0001,speaker130_0001,1,24
19198,speaker250_0002,speaker114_0000,0,67
19199,speaker312_0008,speaker312_0007,0,160
19200,speaker156_0001,speaker156_0001,1,88
19201,speaker203_0006,speaker215_0002,0,8
19202,speaker329_0000,speaker329_0000,1,21
19203,speaker132_0009,speaker132_0009,0,10
19204,speaker151_0002,speaker151_0002,0,42
19205,speaker222_0018,speaker222_0017,0,15
19206,speaker036_0009,speaker036_0009,1,56
19207,speaker333_0002,speaker105_0000,0,47
19208,speaker326_0027,speaker326_0027,1,63
19209,speaker304_0005,speaker304_0005,1,8
19210,speaker237_0001,speaker237_0001,0,11
19211,speaker130_0004,speaker130_0004,1,79
19212,speaker117_0000,speaker117_0001,0,128
19213,speaker079_0000,speaker129_0000,0,22
19214,speaker182_0000,speaker182_0001,0,5
19215,speaker008_0021,speaker008_0021,1,86
19216,speaker131_0000,speaker108_0000,0,60
19217,speaker286_0004,speaker286_0002,0,89
19218,speaker251_0010,speaker251_0010,1,20
19219,speaker067_0001,speaker067_0001,1,14
19220,speaker240_0004,speaker255_0000,0,33
19221,speaker036_0009,speaker036_0009,1,53
19222,speaker206_0003,speaker206_0003,0,12
19223,speaker043_0000,speaker043_0000,0,21
19224,speaker035_0028,speaker035_0028,1,86
19225,speaker021_0006,speaker021_0006,1,59
19226,speaker104_0001,speaker104_0002,0,44
19227,speaker202_0018,speaker202_0011,0,94
19228,speaker035_0048,speaker035_0048,1,7
19229,speaker324_0008,speaker324_0008,1,84
19230,speaker327_0005,speaker327_0005,1,71
19231,speaker307_0003,speaker307_0003,1,107
19232,speaker214_0002,speaker105_0000,0,32
19233,speaker054_0015,speaker054_0015,1,30
19234,speaker271_0014,speaker271_0014,1,122
19235,speaker035_0055,speaker035_0055,0,3
19236,speaker181_0001,speaker060_0004,0,22
19237,speaker202_0000,speaker202_0000,1,11
19238,speaker179_0009,speaker179_0009,1,12
19239,speaker133_0002,speaker133_0002,0,39
19240,speaker117_0000,speaker117_0000,0,25
19241,speaker037_0031,speaker037_0031,1,8
19242,speaker115_0000,speaker115_0000,0,8
19243,speaker294_0000,speaker008_0002,0,76
19244,speaker105_0000,speaker105_0000,1,8
19245,speaker030_0016,speaker030_0016,0,52
19246,speaker015_0035,speaker104_0002,0,9
19247,speaker058_0021,speaker058_0021,1,3
19248,speaker251_0000,speaker251_0000,1,1
19249,speaker248_0015,speaker248_0015,0,68
19250,speaker123_0002,speaker123_0000,0,45
19251,speaker121_0011,speaker121_0007,0,33
19252,speaker122_0002,speaker122_0001,0,67
19253,speaker167_0001,speaker167_0001,0,0
19254,speaker315_0015,speaker315_0008,0,13
19255,speaker334_0003,speaker334_0003,0,5
19256,speaker325_0008,speaker325_0003,0,103
19257,speaker307_0001,speaker307_0001,1,156
19258,speaker121_0000,speaker121_0000,1,5
19259,speaker162_0003,speaker162_0003,1,25
19260,speaker161_0007,speaker161_0007,1,103
19261,speaker326_0049,speaker137_0002,0,82
19262,speaker115_0000,speaker115_0000,0,25
19263,speaker251_0003,speaker251_0003,0,94
19264,speaker203_0001,speaker203_0001,1,26
19265,speaker323_0002,speaker323_0004,0,27
19266,speaker133_0000,speaker265_0002,0,0
19267,speaker117_0002,speaker117_0002,0,54
19268,speaker082_0000,speaker082_0000,0,20
19269,speaker037_0033,speaker037_0033,1,3
19270,speaker226_0008,speaker226_0008,1,143
19271,speaker186_0010,speaker186_0010,1,5
19272,speaker160_0001,speaker160_0001,0,78
19273,speaker043_0003,speaker043_0003,1,40
19274,speaker286_0004,speaker286_0004,1,88
19275,speaker043_0005,speaker220_0000,0,61
19276,speaker035_0045,speaker035_0045,0,28
19277,speaker132_0001,speaker132_0001,1,10
19278,speaker281_0032,speaker281_0032,1,66
19279,speaker173_0015,speaker173_0015,0,13
19280,speaker271_0012,speaker271_0012,1,11
19281,speaker170_0004,speaker170_0004,1,23
19282,speaker121_0005,speaker194_0002,0,20
19283,speaker329_0004,speaker329_0004,1,43
19284,speaker325_0005,speaker325_0005,1,113
19285,speaker078_0001,speaker035_0013,0,40
19286,speaker035_0010,speaker221_0005,0,2
19287,speaker248_0004,speaker248_0004,1,29
19288,speaker286_0003,speaker286_0003,1,8
19289,speaker034_0022,speaker034_0010,0,13
19290,speaker054_0014,speaker277_0012,0,119
19291,speaker202_0001,speaker202_0021,0,27
19292,speaker121_0015,speaker213_0002,0,4
19293,speaker097_0001,speaker097_0001,1,57
19294,speaker070_0024,speaker070_0024,1,5
19295,speaker063_0008,speaker063_0009,0,6
19296,speaker089_0000,speaker089_0000,0,59
19297,speaker034_0003,speaker034_0022,0,65
19298,speaker096_0000,speaker096_0000,1,61
19299,speaker038_0041,speaker038_0041,1,130
19300,speaker137_0003,speaker137_0000,0,57
19301,speaker063_0009,speaker063_0009,1,56
19302,speaker075_0008,speaker075_0008,1,28
19303,speaker275_0024,speaker275_0024,1,122
19304,speaker211_0001,speaker211_0001,1,119
19305,speaker277_0010,speaker277_0010,0,78
19306,speaker248_0007,speaker248_0007,1,160
19307,speaker089_0000,speaker089_0000,1,72
19308,speaker041_0011,speaker041_0011,1,12
19309,speaker332_0006,speaker332_0006,1,32
19310,speaker053_0006,speaker053_0006,1,9
19311,speaker225_0002,speaker225_0002,0,42
19312,speaker044_0009,speaker044_0000,0,38
19313,speaker276_0002,speaker276_0002,1,30
19314,speaker108_0000,speaker326_0029,0,0
19315,speaker241_0000,speaker241_0000,1,20
19316,speaker054_0016,speaker308_0001,0,14
19317,speaker167_0001,speaker167_0001,1,16
19318,speaker225_0001,speaker225_0002,0,68
19319,speaker015_0027,speaker015_0027,1,2
19320,speaker177_0000,speaker177_0002,0,42
19321,speaker079_0000,speaker079_0000,1,47
19322,speaker304_0009,speaker304_0009,1,127
19323,speaker226_0020,speaker226_0020,1,66
19324,speaker260_0021,speaker260_0021,0,12
19325,speaker265_0002,speaker265_0002,0,38
19326,speaker097_0000,speaker097_0000,0,99
19327,speaker142_0001,speaker142_0003,0,29
19328,speaker060_0001,speaker157_0003,0,15
19329,speaker044_0008,speaker044_0019,0,0
19330,speaker276_0008,speaker276_0008,0,1
19331,speaker030_0009,speaker070_0023,0,45
19332,speaker114_0000,speaker114_0000,1,49
19333,speaker181_0002,speaker181_0000,0,23
19334,speaker075_0006,speaker075_0006,1,35
19335,speaker186_0006,speaker186_0006,1,13
19336,speaker216_0002,speaker216_0004,0,29
19337,speaker034_0013,speaker034_0013,1,5
19338,speaker289_0002,speaker289_0002,1,46
19339,speaker301_0003,speaker301_0004,0,76
19340,speaker209_0004,speaker209_0002,0,56
19341,speaker142_0002,speaker142_0002,1,12
19342,speaker222_0008,speaker222_0008,1,40
19343,speaker087_0001,speaker087_0001,1,85
19344,speaker179_0003,speaker179_0003,1,22
19345,speaker241_0000,speaker241_0003,0,13
19346,speaker284_0004,speaker284_0004,1,1
19347,speaker317_0005,speaker036_0035,0,194
19348,speaker315_0025,speaker315_0025,1,40
19349,speaker099_0014,speaker099_0014,1,42
19350,speaker214_0002,speaker214_0002,0,31
19351,speaker317_0008,speaker317_0008,1,37
19352,speaker063_0009,speaker063_0004,0,43
19353,speaker206_0007,speaker206_0007,1,12
19354,speaker107_0001,speaker107_0001,1,15
19355,speaker281_0032,speaker281_0032,0,245
19356,speaker115_0000,speaker104_0003,0,12
19357,speaker063_0021,speaker063_0021,0,62
19358,speaker021_0005,speaker133_0001,0,2
19359,speaker036_0007,speaker036_0007,1,20
19360,speaker192_0014,speaker192_0014,1,98
19361,speaker281_0023,speaker281_0023,1,82
19362,speaker276_0009,speaker276_0009,1,14
19363,speaker202_0021,speaker202_0021,1,2
19364,speaker266_0000,speaker082_0000,0,83
19365,speaker182_0000,speaker182_0000,1,17
19366,speaker312_0009,speaker312_0009,0,61
19367,speaker034_0004,speaker034_0004,1,107
19368,speaker021_0000,speaker021_0000,1,23
19369,speaker038_0014,speaker038_0014,1,2
19370,speaker209_0004,speaker209_0004,0,107
19371,speaker225_0000,speaker225_0000,1,45
19372,speaker202_0017,speaker202_0017,1,95
19373,speaker030_0016,speaker030_0016,1,74
19374,speaker154_0000,speaker154_0000,0,65
19375,speaker220_0010,speaker220_0010,1,16
19376,speaker157_0004,speaker157_0004,1,34
19377,speaker252_0010,speaker252_0005,0,14
19378,speaker153_0013,speaker153_0013,1,35
19379,speaker070_0026,speaker070_0026,1,34
19380,speaker089_0000,speaker089_0000,0,36
19381,speaker239_0002,speaker239_0002,1,38
19382,speaker180_0001,speaker180_0001,1,50
19383,speaker322_0002,speaker322_0001,0,77
19384,speaker266_0000,speaker266_0000,1,55
19385,speaker225_0000,speaker225_0000,1,93
19386,speaker075_0006,speaker075_0007,0,28
