,video,audio,label,center
13836,speaker274_0005,speaker274_0013,0,35
13837,speaker056_0006,speaker056_0006,1,33
13838,speaker014_0009,speaker014_0003,0,142
13839,speaker247_0010,speaker134_0001,0,13
13840,speaker144_0003,speaker144_0003,1,11
13841,speaker230_0005,speaker230_0005,1,56
13842,speaker197_0005,speaker197_0005,1,53
13843,speaker118_0000,speaker118_0000,1,11
13844,speaker319_0002,speaker319_0002,1,146
13845,speaker090_0000,speaker090_0000,1,12
13846,speaker103_0002,speaker208_0013,0,13
13847,speaker295_0002,speaker278_0001,0,9
13848,speaker106_0002,speaker106_0002,1,43
13849,speaker055_0036,speaker055_0036,1,144
13850,speaker095_0000,speaker095_0000,1,128
13851,speaker246_0000,speaker095_0000,0,60
13852,speaker305_0000,speaker305_0000,1,113
13853,speaker191_0015,speaker191_0015,0,109
13854,speaker249_0000,speaker146_0002,0,23
13855,speaker302_0003,speaker302_0003,0,120
13856,speaker273_0005,speaker273_0005,0,170
13857,speaker298_0007,speaker298_0007,0,63
13858,speaker184_0013,speaker184_0013,1,54
13859,speaker061_0003,speaker061_0048,0,144
13860,speaker296_0004,speaker296_0004,1,68
13861,speaker018_0008,speaker018_0008,1,100
13862,speaker197_0000,speaker197_0010,0,39
13863,speaker040_0001,speaker040_0007,0,66
13864,speaker106_0003,speaker106_0003,0,51
13865,speaker246_0001,speaker246_0001,1,2
13866,speaker204_0000,speaker204_0000,1,46
13867,speaker291_0000,speaker291_0000,1,239
13868,speaker136_0000,speaker136_0000,0,6
13869,speaker201_0015,speaker201_0015,1,93
13870,speaker141_0005,speaker264_0000,0,24
13871,speaker287_0003,speaker287_0003,1,75
13872,speaker057_0016,speaker057_0016,0,12
13873,speaker155_0003,speaker155_0003,0,24
13874,speaker134_0000,speaker134_0000,1,16
13875,speaker197_0006,speaker197_0006,1,8
13876,speaker272_0002,speaker272_0002,1,42
13877,speaker016_0009,speaker016_0009,1,34
13878,speaker040_0006,speaker040_0006,1,29
13879,speaker314_0011,speaker314_0011,1,40
13880,speaker049_0041,speaker287_0003,0,31
13881,speaker197_0002,speaker197_0002,0,29
13882,speaker094_0002,speaker094_0002,1,183
13883,speaker006_0012,speaker006_0012,0,110
13884,speaker305_0002,speaker305_0002,1,78
13885,speaker147_0002,speaker147_0002,0,37
13886,speaker005_0038,speaker005_0038,1,76
13887,speaker005_0040,speaker005_0040,1,230
13888,speaker014_0001,speaker014_0001,0,22
13889,speaker102_0001,speaker102_0001,1,16
13890,speaker257_0007,speaker090_0000,0,12
13891,speaker139_0008,speaker139_0008,1,19
13892,speaker159_0000,speaker159_0000,1,12
13893,speaker106_0001,speaker106_0001,0,124
13894,speaker290_0001,speaker290_0001,1,8
13895,speaker048_0006,speaker048_0006,1,54
13896,speaker168_0002,speaker168_0002,0,11
13897,speaker223_0029,speaker223_0029,0,47
13898,speaker280_0000,speaker274_0013,0,10
13899,speaker212_0002,speaker077_0004,0,128
13900,speaker047_0011,speaker047_0011,0,8
13901,speaker228_0001,speaker228_0001,1,17
13902,speaker077_0005,speaker077_0005,1,51
13903,speaker056_0011,speaker056_0011,0,102
13904,speaker196_0001,speaker066_0010,0,43
13905,speaker046_0003,speaker138_0030,0,23
13906,speaker264_0004,speaker264_0004,1,90
13907,speaker311_0000,speaker242_0002,0,108
13908,speaker068_0004,speaker068_0007,0,75
13909,speaker147_0000,speaker147_0000,1,13
13910,speaker092_0002,speaker204_0001,0,149
13911,speaker232_0001,speaker232_0001,1,38
13912,speaker302_0001,speaker302_0001,1,102
13913,speaker150_0000,speaker150_0002,0,23
13914,speaker048_0036,speaker048_0010,0,46
13915,speaker274_0014,speaker328_0002,0,3
13916,speaker232_0003,speaker232_0003,1,47
13917,speaker141_0002,speaker141_0002,1,25
13918,speaker313_0009,speaker313_0003,0,72
13919,speaker111_0005,speaker111_0005,0,14
13920,speaker135_0000,speaker290_0000,0,141
13921,speaker299_0000,speaker299_0005,0,79
13922,speaker102_0001,speaker102_0001,1,20
13923,speaker005_0029,speaker005_0029,1,53
13924,speaker149_0000,speaker149_0000,1,16
13925,speaker204_0001,speaker204_0001,1,12
13926,speaker274_0002,speaker274_0002,1,128
13927,speaker136_0001,speaker136_0001,1,32
13928,speaker095_0000,speaker095_0000,0,112
13929,speaker285_0000,speaker285_0000,1,38
13930,speaker218_0009,speaker048_0036,0,0
13931,speaker291_0001,speaker291_0003,0,56
13932,speaker118_0000,speaker118_0000,1,63
13933,speaker191_0027,speaker191_0027,1,4
13934,speaker292_0010,speaker004_0015,0,58
13935,speaker028_0013,speaker028_0013,0,119
13936,speaker018_0022,speaker018_0009,0,22
13937,speaker223_0031,speaker223_0031,0,116
13938,speaker314_0007,speaker309_0002,0,185
13939,speaker066_0004,speaker066_0004,1,86
13940,speaker018_0017,speaker018_0017,1,96
13941,speaker138_0023,speaker138_0023,0,27
13942,speaker112_0000,speaker112_0000,1,134
13943,speaker139_0003,speaker139_0003,1,47
13944,speaker040_0007,speaker040_0007,0,211
13945,speaker062_0000,speaker062_0000,1,181
13946,speaker306_0000,speaker306_0000,1,125
13947,speaker164_0006,speaker164_0006,1,16
13948,speaker310_0010,speaker310_0010,0,12
13949,speaker152_0003,speaker152_0003,1,12
13950,speaker193_0003,speaker116_0000,0,44
13951,speaker249_0000,speaker249_0000,0,60
13952,speaker090_0000,speaker090_0000,0,104
13953,speaker212_0022,speaker212_0022,0,41
13954,speaker280_0002,speaker274_0005,0,15
13955,speaker184_0019,speaker184_0019,1,24
13956,speaker197_0003,speaker197_0003,0,57
13957,speaker278_0000,speaker264_0001,0,56
13958,speaker152_0004,speaker152_0004,1,1
13959,speaker212_0010,speaker212_0010,1,171
13960,speaker185_0008,speaker185_0008,1,1
13961,speaker285_0006,speaker285_0006,0,68
13962,speaker106_0004,speaker062_0002,0,66
13963,speaker064_0001,speaker064_0001,0,17
13964,speaker004_0045,speaker004_0045,1,89
13965,speaker227_0002,speaker227_0001,0,73
13966,speaker224_0025,speaker224_0025,1,53
13967,speaker055_0029,speaker055_0029,0,94
13968,speaker006_0021,speaker006_0021,0,69
13969,speaker227_0001,speaker189_0009,0,22
13970,speaker273_0007,speaker155_0000,0,36
13971,speaker127_0002,speaker127_0002,1,2
13972,speaker184_0001,speaker184_0001,1,30
13973,speaker191_0030,speaker191_0030,0,50
13974,speaker159_0000,speaker159_0000,0,26
13975,speaker262_0000,speaker262_0000,0,5
13976,speaker095_0000,speaker095_0000,1,75
13977,speaker268_0002,speaker118_0000,0,10
13978,speaker295_0001,speaker295_0001,1,62
13979,speaker127_0005,speaker127_0004,0,20
13980,speaker249_0000,speaker249_0000,1,14
13981,speaker234_0033,speaker234_0033,1,14
13982,speaker264_0001,speaker264_0001,0,24
13983,speaker193_0003,speaker193_0003,1,27
13984,speaker014_0020,speaker014_0020,1,25
13985,speaker198_0000,speaker152_0005,0,16
13986,speaker300_0001,speaker300_0001,1,37
13987,speaker228_0001,speaker228_0001,1,41
13988,speaker143_0011,speaker143_0011,1,32
13989,speaker049_0002,speaker049_0002,1,130
13990,speaker052_0022,speaker052_0022,1,23
13991,speaker149_0000,speaker164_0005,0,28
13992,speaker061_0044,speaker061_0051,0,22
13993,speaker059_0004,speaker059_0004,0,1
13994,speaker287_0002,speaker287_0002,1,45
13995,speaker094_0008,speaker094_0008,1,3
13996,speaker305_0001,speaker305_0002,0,29
13997,speaker150_0001,speaker150_0001,1,37
13998,speaker047_0015,speaker287_0002,0,63
13999,speaker208_0013,speaker208_0013,1,67
14000,speaker055_0001,speaker055_0001,1,29
14001,speaker196_0000,speaker196_0000,1,14
14002,speaker126_0000,speaker126_0000,1,65
14003,speaker274_0009,speaker274_0009,1,143
14004,speaker313_0005,speaker048_0042,0,31
14005,speaker228_0001,speaker228_0001,1,0
14006,speaker224_0006,speaker224_0006,1,20
14007,speaker270_0008,speaker263_0000,0,157
14008,speaker048_0000,speaker048_0000,1,13
14009,speaker296_0000,speaker296_0000,1,76
14010,speaker174_0006,speaker174_0006,1,52
14011,speaker235_0000,speaker235_0000,1,25
14012,speaker135_0000,speaker135_0000,1,34
14013,speaker046_0005,speaker046_0005,1,11
14014,speaker223_0002,speaker223_0002,0,10
14015,speaker212_0017,speaker212_0017,0,122
14016,speaker205_0001,speaker249_0000,0,40
14017,speaker287_0003,speaker287_0003,1,33
14018,speaker212_0019,speaker314_0003,0,203
14019,speaker076_0003,speaker076_0004,0,91
14020,speaker159_0000,speaker210_0002,0,18
14021,speaker055_0037,speaker055_0037,0,103
14022,speaker257_0009,speaker257_0009,0,99
14023,speaker230_0005,speaker230_0005,1,27
14024,speaker068_0000,speaker068_0012,0,42
14025,speaker148_0000,speaker148_0001,0,116
14026,speaker212_0017,speaker212_0017,0,16
14027,speaker303_0005,speaker303_0005,1,8
14028,speaker040_0001,speaker040_0001,0,88
14029,speaker080_0000,speaker040_0008,0,22
14030,speaker110_0000,speaker110_0000,0,22
14031,speaker163_0001,speaker163_0001,0,6
14032,speaker144_0000,speaker144_0000,0,88
14033,speaker014_0010,speaker071_0001,0,66
14034,speaker163_0003,speaker028_0008,0,20
14035,speaker102_0000,speaker102_0001,0,26
14036,speaker014_0007,speaker014_0007,1,152
14037,speaker321_0001,speaker094_0016,0,159
14038,speaker080_0000,speaker205_0001,0,4
14039,speaker135_0000,speaker309_0004,0,35
14040,speaker109_0001,speaker155_0006,0,12
14041,speaker074_0026,speaker074_0026,1,38
14042,speaker094_0007,speaker094_0007,0,23
14043,speaker103_0002,speaker103_0002,1,10
14044,speaker066_0007,speaker066_0007,1,175
14045,speaker318_0001,speaker318_0000,0,41
14046,speaker112_0000,speaker112_0000,0,127
14047,speaker102_0000,speaker102_0000,0,48
14048,speaker197_0005,speaker197_0001,0,5
14049,speaker227_0002,speaker227_0005,0,7
14050,speaker249_0000,speaker249_0000,1,31
14051,speaker210_0002,speaker016_0001,0,35
14052,speaker224_0028,speaker224_0028,1,10
14053,speaker321_0002,speaker321_0002,0,64
14054,speaker287_0003,speaker147_0002,0,20
14055,speaker046_0007,speaker046_0007,1,48
14056,speaker224_0009,speaker224_0009,1,38
14057,speaker191_0000,speaker191_0009,0,32
14058,speaker305_0000,speaker305_0001,0,192
14059,speaker263_0000,speaker263_0000,1,5
14060,speaker102_0001,speaker102_0001,1,19
14061,speaker166_0014,speaker166_0014,1,72
14062,speaker196_0001,speaker196_0000,0,51
14063,speaker197_0010,speaker197_0010,1,10
14064,speaker295_0001,speaker295_0001,1,54
14065,speaker290_0001,speaker290_0000,0,47
14066,speaker056_0010,speaker056_0010,1,27
14067,speaker111_0005,speaker319_0000,0,40
14068,speaker300_0000,speaker112_0001,0,17
14069,speaker254_0004,speaker254_0004,1,20
14070,speaker147_0001,speaker147_0001,1,9
14071,speaker111_0004,speaker111_0004,1,129
14072,speaker134_0003,speaker134_0003,0,0
14073,speaker306_0003,speaker272_0001,0,21
14074,speaker318_0001,speaker234_0005,0,3
14075,speaker059_0001,speaker207_0001,0,32
14076,speaker204_0001,speaker204_0001,1,44
14077,speaker285_0002,speaker285_0002,1,57
14078,speaker321_0000,speaker321_0000,1,4
14079,speaker184_0019,speaker184_0019,1,83
14080,speaker152_0009,speaker152_0005,0,32
14081,speaker196_0001,speaker196_0001,1,33
14082,speaker299_0000,speaker299_0000,1,26
14083,speaker064_0001,speaker064_0001,1,4
14084,speaker280_0002,speaker280_0000,0,38
14085,speaker134_0005,speaker218_0001,0,16
14086,speaker068_0005,speaker068_0012,0,66
14087,speaker174_0007,speaker174_0007,1,1
14088,speaker270_0011,speaker005_0016,0,76
14089,speaker278_0001,speaker278_0001,0,38
14090,speaker110_0000,speaker110_0000,0,44
14091,speaker205_0000,speaker205_0000,1,14
14092,speaker285_0004,speaker285_0003,0,127
14093,speaker094_0019,speaker094_0019,1,18
14094,speaker313_0001,speaker313_0001,1,39
14095,speaker014_0020,speaker014_0020,1,8
14096,speaker004_0032,speaker004_0042,0,14
14097,speaker246_0001,speaker146_0002,0,29
14098,speaker111_0000,speaker111_0000,1,31
14099,speaker223_0034,speaker223_0018,0,76
14100,speaker295_0002,speaker295_0002,1,46
14101,speaker163_0000,speaker163_0000,1,38
14102,speaker300_0000,speaker300_0000,0,40
14103,speaker155_0005,speaker155_0005,1,147
14104,speaker292_0006,speaker292_0006,1,113
14105,speaker052_0020,speaker052_0020,0,127
14106,speaker299_0006,speaker299_0006,0,20
14107,speaker316_0009,speaker316_0009,1,109
14108,speaker218_0007,speaker218_0007,1,48
14109,speaker076_0003,speaker076_0003,1,111
14110,speaker145_0009,speaker145_0003,0,32
14111,speaker290_0000,speaker290_0000,1,18
14112,speaker318_0001,speaker318_0000,0,39
14113,speaker138_0016,speaker138_0024,0,62
14114,speaker204_0002,speaker204_0002,1,30
14115,speaker299_0005,speaker299_0005,1,27
14116,speaker189_0003,speaker189_0003,0,13
14117,speaker313_0009,speaker313_0009,1,142
14118,speaker205_0001,speaker205_0001,1,42
14119,speaker191_0023,speaker191_0023,1,35
14120,speaker048_0041,speaker048_0041,1,82
14121,speaker313_0005,speaker313_0005,1,1
14122,speaker068_0011,speaker068_0011,0,15
14123,speaker184_0019,speaker230_0005,0,36
14124,speaker296_0003,speaker296_0003,1,41
14125,speaker016_0001,speaker016_0001,0,78
14126,speaker303_0004,speaker303_0004,1,9
14127,speaker197_0000,speaker197_0005,0,39
14128,speaker201_0010,speaker210_0001,0,108
14129,speaker092_0000,speaker092_0000,0,51
14130,speaker295_0001,speaker295_0001,1,49
14131,speaker150_0001,speaker150_0001,1,16
14132,speaker268_0002,speaker268_0002,1,26
14133,speaker201_0000,speaker187_0000,0,78
14134,speaker141_0001,speaker141_0001,1,48
14135,speaker272_0001,speaker272_0000,0,129
14136,speaker076_0004,speaker270_0008,0,92
14137,speaker321_0002,speaker321_0002,1,35
14138,speaker242_0000,speaker242_0000,1,12
14139,speaker073_0000,speaker073_0000,1,190
14140,speaker139_0006,speaker139_0006,0,72
14141,speaker232_0003,speaker232_0003,0,36
14142,speaker228_0001,speaker313_0000,0,91
14143,speaker146_0002,speaker146_0002,1,66
14144,speaker064_0001,speaker064_0001,1,23
14145,speaker094_0014,speaker094_0012,0,120
14146,speaker077_0002,speaker254_0000,0,158
14147,speaker111_0004,speaker111_0004,1,47
14148,speaker274_0012,speaker274_0002,0,29
14149,speaker328_0002,speaker328_0002,1,13
14150,speaker218_0005,speaker218_0005,1,22
14151,speaker246_0001,speaker246_0000,0,38
14152,speaker145_0008,speaker145_0008,1,42
14153,speaker319_0003,speaker319_0003,0,13
14154,speaker262_0000,speaker262_0000,1,55
14155,speaker292_0009,speaker292_0001,0,132
14156,speaker311_0000,speaker095_0000,0,76
14157,speaker303_0003,speaker303_0003,1,33
14158,speaker218_0000,speaker218_0000,1,103
14159,speaker061_0021,speaker061_0021,1,43
14160,speaker197_0007,speaker055_0025,0,3
14161,speaker235_0001,speaker258_0004,0,29
14162,speaker290_0000,speaker280_0000,0,52
14163,speaker152_0001,speaker152_0001,1,52
14164,speaker040_0002,speaker040_0007,0,71
14165,speaker006_0009,speaker006_0010,0,49
14166,speaker306_0000,speaker306_0000,1,121
14167,speaker197_0010,speaker197_0010,1,12
14168,speaker116_0000,speaker264_0003,0,27
14169,speaker046_0000,speaker046_0002,0,16
14170,speaker056_0000,speaker174_0008,0,116
14171,speaker144_0003,speaker144_0003,1,2
14172,speaker313_0001,speaker313_0000,0,5
14173,speaker126_0002,speaker126_0000,0,1
14174,speaker112_0001,speaker112_0001,1,76
14175,speaker189_0008,speaker189_0008,0,17
14176,speaker076_0003,speaker076_0003,1,5
14177,speaker018_0006,speaker018_0006,1,17
14178,speaker227_0000,speaker227_0000,1,6
14179,speaker232_0003,speaker232_0003,0,23
14180,speaker163_0002,speaker163_0002,1,18
14181,speaker298_0005,speaker298_0005,1,13
14182,speaker235_0000,speaker235_0001,0,8
14183,speaker187_0000,speaker197_0001,0,7
14184,speaker235_0002,speaker207_0002,0,51
14185,speaker218_0001,speaker218_0001,1,21
14186,speaker150_0001,speaker150_0001,0,0
14187,speaker052_0006,speaker052_0006,1,1
14188,speaker196_0001,speaker196_0001,0,16
14189,speaker057_0009,speaker057_0029,0,67
14190,speaker299_0000,speaker299_0003,0,40
14191,speaker052_0004,speaker052_0004,1,105
14192,speaker166_0010,speaker166_0010,1,110
14193,speaker196_0000,speaker103_0000,0,45
14194,speaker234_0011,speaker234_0011,0,5
14195,speaker207_0000,speaker207_0000,1,23
14196,speaker094_0013,speaker094_0013,1,49
14197,speaker212_0028,speaker212_0028,0,26
14198,speaker247_0004,speaker247_0004,0,30
14199,speaker111_0004,speaker111_0004,1,119
14200,speaker188_0008,speaker188_0008,0,47
14201,speaker283_0001,speaker283_0001,0,96
14202,speaker188_0006,speaker319_0003,0,67
14203,speaker310_0009,speaker310_0009,0,29
14204,speaker223_0006,speaker223_0006,1,34
14205,speaker228_0001,speaker228_0001,0,72
14206,speaker094_0005,speaker094_0005,1,51
14207,speaker068_0007,speaker068_0007,0,42
14208,speaker112_0000,speaker112_0000,0,30
14209,speaker066_0020,speaker066_0020,1,23
14210,speaker018_0013,speaker018_0013,0,160
14211,speaker292_0006,speaker292_0006,1,157
14212,speaker242_0002,speaker242_0001,0,32
14213,speaker316_0006,speaker295_0001,0,25
14214,speaker138_0003,speaker138_0003,0,10
14215,speaker285_0000,speaker285_0006,0,16
14216,speaker039_0001,speaker080_0000,0,45
14217,speaker208_0024,speaker208_0024,1,85
14218,speaker073_0000,speaker073_0000,1,72
14219,speaker112_0000,speaker112_0001,0,16
14220,speaker218_0001,speaker218_0001,0,10
14221,speaker144_0001,speaker144_0001,1,47
14222,speaker135_0000,speaker135_0000,0,44
14223,speaker232_0002,speaker232_0002,1,3
14224,speaker068_0011,speaker110_0000,0,42
14225,speaker297_0002,speaker297_0002,1,69
14226,speaker071_0001,speaker071_0001,1,152
14227,speaker282_0009,speaker282_0009,1,31
14228,speaker328_0001,speaker328_0001,1,34
14229,speaker303_0005,speaker303_0005,1,80
14230,speaker039_0005,speaker039_0005,1,31
14231,speaker300_0001,speaker300_0001,1,70
14232,speaker201_0012,speaker201_0012,0,28
14233,speaker090_0000,speaker040_0001,0,104
14234,speaker299_0003,speaker299_0003,0,56
14235,speaker018_0012,speaker080_0000,0,21
14236,speaker311_0001,speaker311_0001,0,38
14237,speaker184_0002,speaker184_0002,1,39
14238,speaker147_0001,speaker147_0001,1,18
14239,speaker150_0000,speaker150_0000,1,9
14240,speaker144_0000,speaker144_0000,1,67
14241,speaker314_0012,speaker314_0012,1,70
14242,speaker062_0004,speaker062_0004,1,13
14243,speaker191_0005,speaker191_0005,1,69
14244,speaker197_0007,speaker197_0007,1,10
14245,speaker310_0005,speaker310_0005,1,23
14246,speaker242_0002,speaker242_0002,1,48
14247,speaker290_0001,speaker290_0000,0,81
14248,speaker039_0000,speaker039_0004,0,5
14249,speaker150_0002,speaker150_0002,1,36
14250,speaker146_0000,speaker146_0000,1,3
14251,speaker310_0006,speaker310_0006,1,163
14252,speaker287_0002,speaker287_0002,1,13
14253,speaker187_0000,speaker187_0000,1,31
14254,speaker227_0001,speaker227_0001,1,22
14255,speaker144_0002,speaker144_0002,1,19
14256,speaker056_0014,speaker073_0000,0,7
14257,speaker287_0003,speaker287_0003,1,86
14258,speaker077_0005,speaker071_0001,0,143
14259,speaker046_0004,speaker046_0003,0,39
14260,speaker280_0001,speaker280_0001,0,147
14261,speaker102_0000,speaker102_0000,1,22
14262,speaker234_0001,speaker234_0035,0,25
14263,speaker073_0000,speaker073_0000,1,31
14264,speaker227_0002,speaker069_0002,0,14
14265,speaker258_0007,speaker258_0007,1,156
14266,speaker155_0005,speaker155_0005,1,69
14267,speaker273_0006,speaker273_0006,1,48
14268,speaker152_0004,speaker152_0004,1,23
14269,speaker264_0003,speaker264_0003,1,4
14270,speaker113_0000,speaker113_0000,1,73
14271,speaker076_0003,speaker267_0000,0,13
14272,speaker074_0019,speaker074_0019,0,49
14273,speaker074_0024,speaker074_0024,1,48
